i,fval,d1,d2,d3,d4,lam,p11,p1,p2
25,2.76,-0.3496995305761758,0.03477625282912768,0.03391005543326469,-0.41374393122141523,538.9893805985622,1372.5433921839522 - 55.87437409752092im,1385.9424855634898 + 0.0im,1452.4698421294067 - 24.580378941145465im
26,2.7,-0.45415533273456693,0.030773972018530722,0.01659477365550873,-0.3589771227013956,563.0170939945862,1376.7525755333845 - 38.92158060975059im,1395.8805680824928 + 0.0im,1457.5959910068834 - 38.293083037348396im
28,2.99,-0.3393117166854904,0.04119803859434534,0.0347641313915046,-0.44305328730729815,578.715202999503,1374.379355067075 - 46.430253656036044im,1394.7826733038273 - 7.185822779697326e-7im,1445.594694644659 - 33.05563210702283im
33,2.67,-0.5854690584215939,0.04604701535928834,-0.04624310308395463,-0.18504341807953317,525.5140624484698,1375.4240132812567 - 52.97049637944079im,1387.67189413959 + 0.0im,1451.6901750999507 - 26.636608543369874im
35,3.68,-0.6898436361941908,0.026011227460515176,-0.16724049839255303,-0.10979377044846492,545.9364997615761,1371.520063958463 - 62.378833135443855im,1373.0827474662344 + 0.0im,1458.5481196555477 - 22.213322751331404im
36,2.97,-0.28040801118440195,0.03688409164200222,0.036928915509399314,-0.4971735884814361,584.4093262497712,1371.587025182907 - 51.60114979799948im,1392.237789137042 + 0.0im,1445.6800127599647 - 29.451532096481067im
39,2.69,-0.15071731352907974,0.06499858280717825,0.14931711464827965,-0.7127442227404976,557.8888032409506,1369.697571633808 - 69.66137940778945im,1377.7441578937348 + 0.0im,1447.855674369596 - 32.676915042669016im
41,3.09,-0.7266063268548241,0.031035183624495845,-0.13846183468161027,-0.10918093806585286,555.6106975198379,1375.9983321713976 - 51.03148706989018im,1390.2974099502505 + 0.0im,1460.5607920841328 - 34.25545001344699im
42,2.74,-0.6201682967267675,0.027789153299696417,-0.11624185850934496,-0.12893559956237596,571.9899823103849,1373.9481787942473 - 41.4680305915556im,1394.6307424468775 + 0.0im,1448.120613098234 - 29.13538871632582im
43,2.87,-0.6439963129178327,0.025477069922080594,-0.13661953517470032,-0.10813087308161834,550.758869042345,1372.8114546625077 - 52.284203555581925im,1387.3168939885843 - 8.502839264370854e-7im,1452.648843713588 - 23.71987917088554im
45,3.12,-0.3527889858118748,0.016318404190028765,0.013644702867242973,-0.4576228531138617,557.5711729659988,1372.2905739838714 - 55.04550843727497im,1387.1053198776385 - 1.4343636366026402e-6im,1462.6006219357848 - 27.466658928173235im
49,3.12,-0.4771879236827253,0.09381980323315994,-0.011815942082540307,-0.3461454577084511,563.1402889480679,1371.4782588140263 - 68.05284557515552im,1379.650987130722 + 0.0im,1432.4951948569399 - 28.34178577838396im
50,3.17,-0.4351334052686533,0.023041900549627826,-0.02554721742257411,-0.40029084821414906,562.971593198824,1372.5934666972867 - 57.42321089449703im,1385.6144661452868 + 0.0im,1462.674719164763 - 30.001479254880135im
52,2.7,-0.5880352735885707,0.03860331526200599,-0.13031593513550616,-0.19654296611618544,579.3449353719535,1370.5206310460037 - 56.98808317843736im,1385.8361043101202 + 0.0im,1447.085696142594 - 25.850883721376327im
53,2.67,-0.26258482611685363,0.07816179275643653,0.13141030073373075,-0.5668168243079345,545.94515045415,1374.839759437909 - 61.39994444764721im,1389.1165519306164 + 0.0im,1442.16964177835 - 34.16252004586304im
54,2.85,-0.24834650778689232,0.039093229247747344,0.025692293831209807,-0.5209870093308099,564.5606617641304,1366.8030481981673 - 65.33811393389257im,1372.0634799637483 + 0.0im,1448.7948392478434 - 20.22855106142345im
56,3.28,-0.6295272639865083,0.042050387284013536,-0.10944604826686619,-0.21386574976749828,550.1089402468261,1372.732659311226 - 64.09816768799847im,1374.8738274374832 + 0.0im,1456.8377724966306 - 28.31193769767691im
57,2.72,-0.44042026795764944,0.031303599763409795,-0.0004956576950953875,-0.36929714296001037,556.055339938843,1374.795919017194 - 50.45217801279826im,1391.3082427360532 + 0.0im,1456.764307314481 - 32.086380371840875im
61,3.06,-0.8642660534455224,0.028175164812193,-0.2012002113496121,0.03722834992247864,559.1928074967926,1376.6461697712728 - 44.89093603640018im,1393.3381039107544 + 0.0im,1460.6497743166433 - 36.068855869224194im
62,3.2,-0.5360233190068538,0.0595255836958361,-0.10904516306354245,-0.15271236959407988,556.9203841392377,1369.2122060713793 - 59.2163156404486im,1380.2983877525407 + 0.0im,1436.6359659336144 - 17.32963575216348im
65,2.83,-0.5573824813506487,0.05772994553882866,-0.08986868121865806,-0.1884785734708368,561.6035350457364,1371.8778524568668 - 56.621889908367294im,1386.6892384756175 + 0.0im,1439.576967066075 - 23.878494417670446im
67,2.7,-0.14842188331984424,0.03575560780725051,0.11395478764020342,-0.6525319854076443,561.3656482035625,1369.9072439563697 - 60.73194915177145im,1384.7375885210301 + 0.0im,1452.7881963349566 - 27.132325203727884im
70,2.74,-0.37289044293335966,0.022356308308417932,0.03135909926451807,-0.43364762705621285,559.4136299444845,1374.6574531511649 - 46.8010294407988im,1393.0343632296247 + 0.0im,1459.9579473397234 - 32.743873510468894im
71,3.95,-0.4251173520616321,0.014734267386496445,-0.03448351186707577,-0.3650161855550436,536.8338737145483,1370.8922858849783 - 62.09198914754888im,1373.7673492907975 + 0.0im,1462.2793800757506 - 20.308411390076117im
72,2.63,-0.23399488010972952,0.06052320879951238,0.10850651144792287,-0.5670064870288491,537.7223593247356,1370.9558158768803 - 65.35777660548385im,1377.7544842820953 + 0.0im,1447.7698563188683 - 26.10300137583485im
74,2.86,-0.7202452793456708,0.03095181021487388,-0.09085032962074505,-0.07855433221406943,532.1716804275848,1377.1746227263911 - 41.30812659082872im,1393.8955780169204 + 0.0im,1459.8972271666555 - 32.84548719036178im
77,3.2,-1.1207630763665888,0.03225416842614603,-0.29113678132209275,0.31096337504276056,530.0803246762985,1377.5312548732254 - 44.63714135751803im,1392.7707629646925 - 1.239479074479407e-7im,1460.9056468016474 - 32.85233419594711im
78,3.25,-0.6239484720770347,0.044070733152750834,-0.16053117418233262,-0.17610320812014918,618.652501704024,1369.6905970430128 - 51.15615995167207im,1393.2049969392526 + 0.0im,1438.643981648584 - 31.548450133174473im
80,2.72,-0.5840630837019006,0.06588901353670791,-0.014508163526169241,-0.23573782731133192,523.6970583179228,1377.1051363702318 - 57.23115085762961im,1386.4355400956483 + 0.0im,1450.0907474966891 - 31.39735238235111im
81,2.69,-0.3700790277245169,0.03899479354674751,0.00653454456771458,-0.4635632111925274,573.8856041156349,1371.9259713649665 - 59.056992980307115im,1386.7173221090638 + 0.0im,1453.314170146963 - 31.886901729593397im
82,3.2,-0.4703826519641583,0.02577890361346984,-0.027181519709019084,-0.31724410800607594,535.9153699090679,1373.1418085056948 - 56.903024977031066im,1383.4468538263393 + 0.0im,1458.4855614958979 - 24.58434545876467im
87,2.78,-0.4933834311591789,0.059785822531855215,-0.01871787211697076,-0.2766808972317393,519.0292161759437,1372.4295450950285 - 64.86554032007248im,1365.0331507031217 + 0.0im,1448.9207171669627 - 21.83990527343844im
88,2.81,-0.34251086774305867,0.028024912028351022,-0.004438614513317715,-0.4155932810235473,559.4706134002894,1370.1727469112375 - 57.45192143707315im,1384.0345250996677 + 0.0im,1451.3531253100655 - 22.608586710230178im
89,2.82,-0.47580138072299716,0.034029369265084757,-0.025673479234452387,-0.3483851907466238,556.9963458278643,1374.1388232914153 - 55.169241192322005im,1388.1637372667533 + 0.0im,1457.0812971839537 - 31.478576156820786im
92,3.13,-0.4443926156173441,0.014242364386051032,0.012809390141104396,-0.40718550312396984,561.667820184287,1376.1858428036055 - 42.97889801841056im,1394.3234140631155 + 0.0im,1473.3660536925474 - 39.89398600698891im
99,2.98,-0.26854171023281376,0.035717108466771216,0.026946063874912697,-0.4620300084648614,570.9699936620455,1369.7405516636961 - 54.156636812616824im,1388.4703969320228 + 0.0im,1443.8904754840078 - 22.74660054683519im
102,2.7,-0.35806211630389,0.05237734563503039,0.0011078657206248996,-0.43251610530483797,566.7825749402674,1369.6714946186373 - 62.85765240602277im,1380.6807231046887 + 0.0im,1444.8270686566427 - 25.009470564496908im
104,3.24,-0.23884642604815187,0.017025778602151265,0.10852706348662447,-0.521645537363507,523.141822456549,1372.657520937458 - 52.327261231390516im,1388.2663971400827 + 0.0im,1460.0200310474074 - 23.93653497048089im
106,2.63,-0.9285374873709225,0.05436005466171371,-0.18474331926196677,0.13702913164059288,523.9888697820372,1377.9976947539956 - 47.93887199244997im,1391.5227549406366 + 0.0im,1451.684290684807 - 31.230934943064558im
110,2.87,-0.485941277647814,0.010669098294547118,-0.011565945166760499,-0.31560711033409206,558.9171564974446,1375.3225981318162 - 36.68129182764211im,1395.5627675121425 - 1.0973110398638071e-7im,1465.5727130789667 - 34.416341200813314im
112,2.7,-0.5190009132292317,0.05036249372652547,-0.05113883196943236,-0.23033782276125886,532.0297640842729,1372.4498668355156 - 60.0291067317562im,1379.2685333322593 + 0.0im,1447.7149058567522 - 21.939934418779664im
117,2.87,-0.5947504010953697,0.033000598998463,-0.04512829524292192,-0.19107501121060136,526.9062069480406,1375.9961050193565 - 48.68307699952223im,1390.3291702256658 + 0.0im,1457.525573152231 - 28.633877043001053im
118,2.71,-0.6537156645009179,0.04936001674512016,-0.08658845689443385,-0.1492384445155437,536.4606575844348,1375.68978100137 - 55.51451297118358im,1386.6861495915348 - 1.7579559376686765e-6im,1451.9211705019554 - 29.23207299544348im
119,2.85,0.21513273394521248,0.012748131138848116,0.27733709440832016,-1.0170610593154286,575.7080185957616,1367.3489555005292 - 58.342481611655835im,1389.6209428052703 + 0.0im,1460.7019653010786 - 28.13501565998521im
122,2.59,-0.734220943834227,0.07443527013035481,-0.13605532489267724,-0.06871391908402569,542.8927212659436,1373.9117952594715 - 63.42433671782992im,1378.582560112576 + 0.0im,1442.2758392110181 - 26.81521583477036im
123,2.65,-0.6867304346080638,0.05108024862034125,-0.11107944685068019,-0.13730862677578523,556.0382151958254,1376.1870147899124 - 53.64165870985112im,1390.134651824783 + 0.0im,1450.1803020671919 - 33.767423950455054im
125,2.85,-0.5490815133697469,0.009543553664809079,-0.11922339857672068,-0.20991762791995774,580.1789832655372,1371.346053879445 - 46.64826381056444im,1391.5457254700177 + 0.0im,1455.149099747183 - 25.594910112640353im
128,3.04,-0.961332987104992,0.022318503346755104,-0.1958393855828736,0.17182448377547332,540.3372830577598,1376.5290480171586 - 27.06447134183661im,1396.8505347898106 + 0.0im,1462.3642496817604 - 36.207129278332346im
129,3.4,-0.6952144531767115,0.027325382031668975,-0.11348679031143308,-0.14029475939713348,541.4752505600901,1376.047729305366 - 52.70919289779199im,1388.132442573134 + 0.0im,1464.021319290872 - 31.801746293504028im
130,2.77,-0.4792349157933255,0.017775897764232645,-0.04339186066960126,-0.3012320323111761,562.9707945847708,1373.6636709509469 - 46.392990337463054im,1392.341826804289 + 0.0im,1457.3363872993104 - 29.011661703830704im
133,2.72,-0.2391886018834431,0.018859179295423807,0.11630788023145522,-0.5509686139865054,551.5296981077938,1374.622267116766 - 42.14949502208523im,1394.8444446182045 - 7.808622829656165e-7im,1460.691369152488 - 32.70871232812318im
135,3.31,-0.6330508471409806,0.0370708420382868,-0.08995235893384586,-0.12998305239408725,511.0623426459453,1373.7450961959582 - 60.32504815150607im,1374.529319911628 + 0.0im,1455.7193725676836 - 21.089735267706818im
136,3.28,-0.2685026122660237,0.04740909256975885,0.027742745129420605,-0.5189367815977626,593.9871848419635,1368.9780986092164 - 57.781339924086346im,1388.9658139485616 + 0.0im,1440.9887614332326 - 27.65291811579001im
138,2.89,-0.8300706173241343,0.040692909993622295,-0.18453439209202915,0.003435246287515459,554.0762427210559,1376.3615381324357 - 51.51289238677737im,1390.397019208915 + 0.0im,1455.2183140728516 - 33.84708722957636im
140,3.35,-0.5709882748726328,0.055992046977601066,-0.05185130597514115,-0.22053728094893332,580.2104022422579,1377.8715972014015 - 39.54845600981527im,1396.792997943903 + 0.0im,1440.8820372742227 - 37.86070838918125im
141,3.1,-0.49261803064943893,0.06162491526078617,0.008905465481678816,-0.3968478836120258,539.7764350202932,1374.9725084925028 - 66.90217854615966im,1375.9653638810564 + 0.0im,1455.075949330233 - 35.75541813081897im
145,2.79,-0.4491483296684209,0.05944640857168729,-0.0005951143302352635,-0.3922836227054336,545.1818673042633,1372.3567361078426 - 66.64160928437016im,1373.3557182401642 + 0.0im,1450.4618885488837 - 28.94026433247509im
148,2.83,-0.09346121276683761,0.057465364925429446,0.12885789877954876,-0.7114496024402518,568.4981322563067,1365.9717543757931 - 68.88601036947436im,1372.7608609649992 + 0.0im,1444.4503906039588 - 24.181202397596536im
151,2.74,-0.5197524215386385,0.032936373319496365,-0.02581038375261108,-0.2800219786286971,569.84319055558,1376.5744040136924 - 37.414580060997416im,1396.236278383698 + 0.0im,1453.5199611097844 - 37.47157357786773im
153,2.74,-0.8228701949680868,0.04012348054460187,-0.18531303880961528,0.0009377647025295421,574.5850888009796,1376.9401564253826 - 43.139637592039044im,1395.0719109502593 + 0.0im,1451.9297208134165 - 38.5069237099414im
154,2.85,-0.0263808735369343,0.05377437008399373,0.23463572507951938,-0.8460003329063843,541.6184112542505,1370.1003167570955 - 68.28729507090313im,1381.1287353812706 + 0.0im,1456.5392017758188 - 34.81224530874635im
155,3.06,-0.5865171942502688,0.03238392465615239,-0.04468394839234244,-0.2493608458974847,549.1091109279438,1377.0632878857753 - 46.78995123743289im,1392.8308517182415 + 0.0im,1461.616077203466 - 36.68351626638071im
156,2.68,-0.40775940851140313,0.041802551537879935,0.036851286075554844,-0.41974465656957904,549.9722546420562,1375.777360322579 - 52.47619091464776im,1391.0903467146752 + 0.0im,1455.6734625425802 - 34.543917474099125im
162,3.1,-0.3729508826609442,0.01673282896638683,0.014572157803336441,-0.3903941753174354,538.8484969074988,1372.668808476183 - 52.635653036124744im,1387.4563773843188 + 0.0im,1458.430765531738 - 23.865876665427304im
168,3.37,-0.786719107670286,-0.01223448293394784,-0.1780139873049079,-0.008512528685705345,575.6518971236621,1373.7391620184947 - 23.9457868535116im,1396.9912296930938 + 0.0im,1475.6643746211107 - 34.19478335664387im
170,3.13,-0.9449990990670285,0.0658780679516823,-0.23930321239358063,0.14697754438586286,580.5528366213548,1377.997770656004 - 43.61072412646499im,1396.3583265499353 + 0.0im,1437.2726891355614 - 37.38804531840725im
171,3.03,-0.7450779065454438,0.054943331920586064,-0.19125843074246912,-0.04069812368652026,593.7845698473777,1372.626191529273 - 51.59590014523261im,1392.9131845500367 + 0.0im,1437.2975219841671 - 30.68550660761185im
174,2.71,-0.9129461972655322,0.055064270354560366,-0.20232328131514213,0.08333489315106563,556.5953128901228,1378.4248305113313 - 47.42625209344386im,1393.7988622358937 + 0.0im,1449.5843411791077 - 38.00863487817967im
175,2.77,-0.7489436682240501,0.05458798095723069,-0.20707160242613556,0.025226618099316866,555.4860435878801,1370.2588593635737 - 60.093458766056074im,1378.761061408355 + 0.0im,1440.903584035321 - 19.329618808478727im
177,2.85,-0.3240056033737718,0.05439260834652021,0.00537332196973711,-0.4553198424194201,573.2340303830372,1368.2732614617958 - 63.43599941867075im,1379.7969621389916 + 0.0im,1442.1874892696908 - 23.417619767820405im
179,2.68,-0.9023796296881019,0.037281986407474745,-0.2290773669431585,0.12161462845759424,567.3011834850737,1376.0853757334419 - 40.76350023304599im,1395.222394397128 + 0.0im,1449.2635552967458 - 33.55630672538869im
180,3.03,0.05247391378094135,0.045320920373192755,0.17972269414323583,-0.8416224431295551,577.3810006694669,1364.1351684389201 - 67.39268088377739im,1376.7976280257622 + 0.0im,1446.1152558790618 - 22.89240533796107im
183,2.71,-0.5532480586529868,0.06088264725540078,-0.08213832662005668,-0.20487425610565446,555.948353705633,1371.7570366245382 - 59.59672730438083im,1383.2963270533705 + 0.0im,1440.836455107038 - 23.684163308861166im
184,2.87,-0.7503405538754546,0.029487063852636202,-0.23872028735501793,0.000648405406960928,580.6405943057933,1368.9924492329399 - 56.26107859492367im,1383.7414460034684 + 0.0im,1447.1099094021943 - 21.273229407506243im
186,2.73,-0.7903630876910783,0.046437061517943114,-0.16362860147040242,-0.009688878096968112,543.4157525000246,1375.732206210313 - 53.7441118296818im,1388.1301832646996 + 0.0im,1451.5414031359442 - 29.62942464615459im
187,2.78,-0.5564383337292437,0.050422696951512205,-0.10754493915382848,-0.24353180244350073,564.9892039044205,1369.2167490488036 - 65.4625247227616im,1371.3128617670088 + 0.0im,1447.3029603158623 - 23.294977709193045im
188,2.96,-0.470269086158782,0.052064036989887236,-0.05797012000523003,-0.29311174608396157,577.1998090222753,1371.1297149888849 - 55.704685472769036im,1388.8284408864977 + 0.0im,1439.9489439586584 - 25.93212579654633im
191,2.76,-0.565860029525815,0.03418644744996851,-0.09743087462279126,-0.27076066464096293,583.6466328369697,1372.8543661369501 - 54.95954630783323im,1389.3792325415745 + 0.0im,1454.4420390870714 - 33.86885119330902im
192,2.73,-0.6019016366754428,0.059131323454478996,-0.04415517564945792,-0.2308878007822976,562.2471595718766,1378.8435991101912 - 46.7245093069109im,1394.9278106281165 + 0.0im,1447.3441378712948 - 39.94313618442669im
193,2.55,-0.6818356375428922,0.07346687867851764,-0.05820990353252191,-0.12636006105585776,532.0884727137326,1378.5368351181967 - 52.290227912462036im,1391.2888364526943 + 0.0im,1445.2568762549347 - 33.399035152399605im
196,3.1,-0.474435802647215,0.03865040825688488,-0.026416822501215735,-0.34549445138044177,541.7657960117928,1372.7442953620318 - 62.064113849457236im,1378.5217025894424 + 0.0im,1456.697009797947 - 26.73840507505129im
197,3.08,-0.643603871182951,0.05806186339468665,-0.1080722835256834,-0.15942476817491277,585.3529401023765,1376.060528226301 - 47.6753083352147im,1395.1906795305426 + 0.0im,1439.5632888380596 - 35.90344910354501im
198,2.78,-0.6447548417865058,0.053960036589955025,-0.12034356779014321,-0.14788061671516592,543.3521893659923,1372.032857560849 - 63.96882131250699im,1372.927377715623 + 0.0im,1448.5683286682108 - 23.820432057464842im
199,6.87,-0.7274895336111713,0.059209288682627266,-0.17020395744469183,0.030930015113338594,578.9631008680526,1373.9620105929746 - 41.37579071034066im,1396.0933267793773 + 0.0im,1430.5758489939483 - 26.452199400719im
200,2.7,-0.5122058050920518,0.03135550394176572,-0.018909263171192393,-0.30536816305394004,565.8199434744876,1376.7414234520113 - 40.469479171547896im,1395.5170382738152 + 0.0im,1457.289613770745 - 38.30107687491329im
202,2.77,-0.5375523487215828,0.04446380452713058,-0.0718137757411573,-0.25521446969444816,575.9609193791019,1373.753035965893 - 51.3496537293842im,1391.9583838144372 + 0.0im,1445.8176733092796 - 31.238949410135096im
203,2.88,-0.44643861582304006,0.04309345220806937,-0.06238686312439397,-0.33491555695222713,558.9925068239316,1368.3632852212525 - 65.81419502487205im,1367.1128275050057 + 0.0im,1449.3900459166582 - 20.849641891723053im
205,3.46,-0.3969137963695802,0.07816224107684225,0.01811467348120279,-0.411059639368513,576.7463556646934,1373.1586286697675 - 59.88835022337714im,1390.9343218065603 + 0.0im,1433.6462531132254 - 31.87717311943311im
208,2.65,-0.5711150543037375,0.05520152217078963,-0.050248645793413545,-0.2665226271941402,564.8177425980341,1376.6937844538588 - 53.115840400175074im,1392.0640925491377 + 0.0im,1448.3999001280843 - 37.18366519544311im
212,3.17,-0.30026196231835794,0.025726606289979356,0.05612061639383504,-0.48746054314943377,589.2098368855708,1375.1752463448904 - 36.12529306720152im,1396.7772275238126 + 0.0im,1451.5437317548299 - 37.08966182555642im
215,2.73,-0.484053661041799,0.04740779004562042,-0.022722018059072847,-0.28738748298055566,562.0012579212719,1375.0822537225447 - 47.67718996670484im,1393.5132800537262 + 0.0im,1445.1121799731181 - 30.81896289048309im
218,2.78,-0.6051256233061262,0.052458618714776944,-0.10447280376167908,-0.20524176277948086,584.0750386590263,1373.9306833246826 - 52.98851735160992im,1392.2050798962796 + 0.0im,1442.795895287591 - 33.36172088103854im
219,3.15,-0.6454196152523057,0.06573434192319463,-0.184154705971191,-0.06901720812702383,567.3557402323776,1366.399424809307 - 65.47476756037051im,1362.542749270271 + 0.0im,1436.4616101996978 - 15.505610447378038im
220,4.22,-0.5485431352656489,0.009727195853072232,-0.08261500504248809,-0.2715398889345496,541.9291637858908,1372.8067027384093 - 58.403467372963036im,1380.5803009616657 + 0.0im,1468.0625930000633 - 23.47506674560651im
224,2.71,-0.5607431938735291,0.055240423003239184,-0.00017348620497531497,-0.27761491931937576,531.738903879686,1378.1240472300055 - 52.14557083425005im,1390.7615651944561 + 0.0im,1454.798567272494 - 35.855364380619854im
226,3.64,-0.2985319428955152,0.0024670185775633735,0.06125414761126748,-0.5701270761567393,564.3537693717994,1374.1808072609922 - 50.244582516975626im,1391.3401849972024 + 0.0im,1485.549072525579 - 35.6464064632193im
227,2.9,-0.4073816476872698,0.04496846183015876,0.0002352764170868507,-0.3826230433241834,537.2647880953251,1371.4006520301068 - 63.781130026173024im,1374.327293350256 + 0.0im,1452.185902886396 - 23.48372438761818im
228,2.7,-0.634344830554421,0.02520892470014252,-0.08913067177319003,-0.15383110404568875,562.9265269246727,1375.8695081801573 - 38.02495189454955im,1395.5268446907787 + 0.0im,1456.1040302643862 - 34.27499933159734im
230,2.62,-1.0114723507578796,0.06764793006038775,-0.2850485805445669,0.24014911061826177,553.8424096241365,1374.5066392369506 - 56.01132016777422im,1388.3077771453432 + 0.0im,1439.6061379182854 - 27.40134181489252im
231,3.11,-0.3748190444634057,0.017649381261957576,-0.0929015504100059,-0.3666005920800389,594.051546579677,1364.5577193086704 - 59.61670688273758im,1378.496118670417 + 0.0im,1449.7930865294534 - 17.30984415515507im
233,2.63,-0.6254917131714113,0.06528252113648045,-0.10891079587723454,-0.14846336653385572,546.7843579237898,1371.8828390464007 - 63.23836491701604im,1376.4794810998271 + 0.0im,1442.6829569490444 - 23.29884610975364im
234,2.68,-0.597723187207183,0.044869201599632015,-0.11330370874359938,-0.19967518454823358,566.445075436023,1371.9041977052948 - 58.7926456045467im,1384.2873053488318 + 0.0im,1448.0897301021391 - 26.94621470730102im
236,3.05,-0.4519471236073217,0.05673271140868489,-0.0061427243450949826,-0.32089215735416404,568.6964117433241,1375.2785627797648 - 48.434262460787444im,1394.2712610824008 + 0.0im,1440.5388423524928 - 31.75351322879586im
237,3.71,-0.4773821195457915,0.046893630374734034,0.013052527222207344,-0.423717272676489,536.1016264477345,1374.9491818400772 - 66.23954596986462im,1374.6572090216787 + 0.0im,1464.0733557726896 - 36.22765076986354im
238,2.69,-0.3815679892526009,0.06075824278823033,-0.0010096925308363952,-0.3894316163228655,546.9220099306979,1369.4474890548465 - 66.33029745231231im,1368.5340532784007 + 0.0im,1444.341634645147 - 21.463036847868366im
240,2.74,-0.7078725570339277,0.03362594309193308,-0.17549504961242526,-0.01023049154618072,560.101893811906,1372.5476305850748 - 48.592193582520295im,1390.4835229464977 + 0.0im,1444.9648584581319 - 23.281595384595587im
241,2.68,-0.6897838736095061,0.0539618666519857,-0.09008515742395268,-0.0812130666045868,539.9152892508359,1376.9779804161342 - 46.280292957061526im,1393.129898188655 + 0.0im,1447.0178268411905 - 30.75880393531599im
246,2.96,-0.4583533532907291,0.040614469760121445,-0.09121026294004358,-0.2649086322854156,556.6193131394718,1367.4164648180654 - 64.02919347846915im,1368.025415459889 + 0.0im,1446.0023726949219 - 16.607323756207386im
247,2.76,-0.3639560704717592,0.04062498505709269,0.030753034618828355,-0.46556602344181,555.606463853115,1373.0569184582664 - 59.2964764076003im,1385.631013177487 + 0.0im,1455.0302765667757 - 30.97009207569701im
249,2.8,-0.532451962697918,0.056802432906827516,0.021886495999536126,-0.31372647674008713,524.7796491589723,1377.9964707519582 - 54.53511174086198im,1389.0364048883555 + 0.0im,1456.0763575034462 - 35.42719623518im
250,2.69,-0.5696099081722696,0.05813216408432722,-0.08293040885803066,-0.22502154550130182,546.6729543430886,1371.573096451358 - 64.67065734394856im,1373.1178340757288 + 0.0im,1446.7928621973483 - 24.135194751653763im
251,2.64,-0.5291414139979455,0.056986386949822235,-0.02736774629390261,-0.3095347455392998,562.0653387714942,1376.4317523241368 - 54.68835251109582im,1391.2862079877498 + 0.0im,1448.208433574605 - 36.637024019658575im
255,3.58,-0.6296358576425913,0.05576573130200487,-0.11434762243291291,-0.15170438459315658,594.5331881131477,1375.2528447789057 - 44.507694625546485im,1396.1388861329526 + 0.0im,1436.383776143497 - 34.4952213636342im
256,3.07,-0.28628654134633796,0.0192353619736413,0.08245523442970215,-0.5259206335048272,542.9629635528759,1373.8389434296657 - 51.90255177114038im,1389.991457617789 + 0.0im,1463.965821745513 - 29.78589611054507im
257,2.69,-0.7020797442241626,0.028719702106733067,-0.13410353355616927,-0.060804877980588895,551.6185701419299,1375.0453492579384 - 44.42253112844865im,1392.9126755367727 + 0.0im,1452.7165943536447 - 28.71875306160242im
259,2.64,-0.5450744050224063,0.04078744061316412,-0.08038804443042163,-0.23703184116173723,567.3161438432767,1373.0276656323017 - 53.33125304149212im,1389.497643884674 + 0.0im,1447.6958808071752 - 28.259107581675348im
260,2.69,-0.7300447839432077,0.08190938833997399,-0.14834802698485916,-0.08723030777037905,556.9317628284498,1371.9642573922047 - 66.97399455102783im,1373.4936872310616 + 0.0im,1438.2000783231526 - 26.56158126981704im
261,2.92,-0.0025569592820082754,0.004921320690337634,0.21611015732614883,-0.8144303885347957,581.1759166738328,1374.4612229498694 - 36.54305768360181im,1396.7175250681933 + 0.0im,1469.687336042622 - 39.52801153471606im
262,2.88,-0.3907567287057815,0.07345239505873322,-0.017289084242200218,-0.3575039975713252,557.5160508435969,1368.145582942617 - 66.4062750039576im,1370.1057967067004 + 0.0im,1437.0238217310036 - 19.5848470080297im
263,2.66,-0.15842821452543815,0.04487571303329863,0.16408567746888195,-0.6973826685047025,560.4639594876483,1375.0354662539198 - 55.48459820866168im,1392.3222874347052 + 0.0im,1456.2999728198872 - 39.898231580259925im
264,2.83,-0.6694439059357602,0.041194330605799925,-0.10863613923297213,-0.18625047435188852,570.9733113835723,1376.673246935648 - 50.872160620064584im,1392.324633058243 + 0.0im,1456.1092327197796 - 39.89325576509588im
267,3.27,-0.4378060506663726,0.03634133130049113,0.0019702122798649704,-0.3770103185066499,530.9732460400389,1372.9914810930093 - 62.0398358219932im,1377.5019193827206 + 0.0im,1458.4435871451522 - 25.70188848694778im
271,3.25,-0.35708891314334007,0.050121073625074716,-0.012938688105603731,-0.40335442510867037,584.8286435276253,1369.7966767331511 - 56.13557264827994im,1389.009199349079 + 0.0im,1439.0027767486274 - 25.397704741306978im
273,3.46,-0.5918868334711399,0.06245055492097981,-0.09788289364211052,-0.15293083479750758,575.5900577933692,1373.6257571934145 - 50.01925913753385im,1393.4587489221224 + 0.0im,1434.4685679486433 - 27.785243195869118im
274,2.71,-0.7610353091578372,0.0389756887644521,-0.19301412394423895,0.005339090389694601,574.1514373021138,1373.52480752907 - 47.08388792268117im,1392.833433101251 + 0.0im,1444.2835765830766 - 28.142959299345257im
275,3.45,-0.04757027658392815,0.029302648615655107,0.19347177324695966,-0.7957617170560194,537.3043256319654,1369.2102782729078 - 66.28085163431605im,1377.6369321741367 + 0.0im,1463.9333207354848 - 27.639058795450715im
281,4.65,-0.28315447753242307,-0.00028753424080649875,0.05783275967013859,-0.5847180573128563,548.8690947644185,1372.2415255641592 - 58.959654011783094im,1383.328818142788 + 0.0im,1484.2053413700853 - 24.84464724200422im
282,2.73,-0.05985555002449239,0.05069940805341658,0.17754402966149085,-0.773168966561438,552.159675490653,1368.152808113616 - 68.36522450948411im,1376.3395970242202 + 0.0im,1451.9030602736764 - 28.188239911368573im
283,2.6,-0.8280909442880184,0.058656983332837614,-0.15258282842334941,0.02876034540072364,532.9652400380655,1377.3291038205516 - 52.31345665676318im,1389.6345148837117 + 0.0im,1449.130042604432 - 30.97061495908362im
