i,fval,d1,d2,d3,d4,lam,p11,p22,p1,p2
2679,6.02,-0.4663513172158792,-0.009368170638491005,-0.030323316404066502,-0.27006769214485316,588.1790620108175,1372.1477459593632 - 11.369352288680478im,1454.635378906321 - 27.123001472321363im,1397.481808369157 + 0.0im,1459.7868772937843 - 33.03414922514659im
2681,2.75,-0.5332544293199537,0.04313447729374245,-0.05024152303740222,-0.21366256618030927,567.7960561277982,1375.279629998248 - 40.65727961469642im,1445.6192440590955 - 23.28514074151523im,1395.6405696047148 + 0.0im,1443.1712627826746 - 30.80218508012993im
2684,2.82,-0.43956962817992873,0.06316693019958437,-0.04276920818167795,-0.3546693525085856,588.6567679444789,1369.910670413175 - 60.071241141275586im,1441.5015997959913 - 16.727213288008898im,1387.550877656153 - 8.021523862664796e-7im,1436.3279429858594 - 27.678389009735223im
2686,2.51,-0.46515131133115617,0.061404403705025305,-0.033156027320530884,-0.3285231450681273,572.875010210079,1372.4480447532815 - 58.02734842781981im,1444.5372942709866 - 18.940830725560424im,1388.7035906324159 + 0.0im,1439.9217692296022 - 29.132105445087007im
2689,2.46,-0.536076455315722,0.07009827637823032,-0.01465951600353689,-0.27564245204297577,551.5107240134531,1377.041311477813 - 54.107139141359625im,1446.3446852593888 - 24.429374656537792im,1391.8169410369874 + 0.0im,1442.6408407442477 - 34.028674776369456im
2693,2.68,-0.43507192818740564,0.07509752394019517,-0.03776709445312179,-0.3656884199598709,580.8579993874504,1368.1588288683774 - 66.251307621979im,1442.285289210177 - 15.149770159691132im,1378.4880500989652 + 0.0im,1434.7768673398973 - 24.74475972469719im
2694,2.39,-0.5768239200188403,0.08061586308742705,-0.04367323812946285,-0.29445229567329007,554.0975770937039,1374.1039573419228 - 68.05003153464394im,1449.0699369621782 - 22.0533900713299im,1377.6509997572582 + 0.0im,1442.6689468075008 - 33.91258043701131im
2704,2.46,-0.40233825118969996,0.012113899878524306,-0.0027154291516907486,-0.3590493256534538,561.9041141699099,1373.4927520746542 - 42.1132465535491im,1456.3169957042178 - 21.028763412877495im,1393.9717629791587 + 0.0im,1457.2461740202095 - 28.486902098660323im
2709,2.57,-0.42563865040302984,0.06943925392757533,-0.06040754088350442,-0.33528827175697207,576.5169598337363,1365.8598475185352 - 67.2381259931051im,1444.443664661673 - 12.133766900960634im,1367.0883658247358 + 0.0im,1436.2558035625434 - 18.943902974498123im
2710,2.66,-0.5209783253232712,0.027951998502510043,-0.019077662377007924,-0.27103860746090686,571.9713599027396,1376.3725264535587 - 30.03371845765854im,1452.3730652287554 - 31.105908016254414im,1397.090291511358 + 0.0im,1454.8527175160123 - 38.709002952522276im
2711,2.55,-0.4200284708652636,0.04364698163067231,-0.026778630705703386,-0.3665066212935581,584.3364852121957,1372.3490026825732 - 52.21293175756831im,1445.190279993155 - 19.618278743106767im,1391.993068519901 + 0.0im,1443.9204869473315 - 30.322471862605905im
2715,2.3,-0.4050276106456188,0.04210831655044432,-0.011376971641938516,-0.3719661494074191,553.6513980647713,1371.5317631081393 - 59.05581838495005im,1453.1297537046894 - 16.900904781047583im,1383.4797034290036 + 0.0im,1449.1830778110518 - 24.841241153639587im
2724,4.15,-0.46815450155916677,0.05473372084069798,-0.06880249028212226,-0.3680633624299865,633.0168675453135,1370.576248753967 - 52.497304702839834im,1432.9848744732 - 19.495508017511252im,1395.5054724654049 + 0.0im,1434.10375001555 - 38.492719925804394im
2732,2.68,-0.5366593744868192,0.02725123989150609,-0.0565878588836119,-0.2642434585663187,589.3997852216702,1375.78471617451 - 34.574269713313505im,1449.1464792398226 - 28.873141237819063im,1396.7990541493728 + 0.0im,1452.8358801824347 - 39.001644410690815im
2735,2.38,-0.5097313903513514,0.03647368438367596,-0.041118190749312354,-0.2652925911334546,545.9116803559302,1374.0200555149984 - 52.723455170538884im,1455.6769340984442 - 19.547724330648663im,1388.6500453186775 + 0.0im,1452.0410933575126 - 27.075271232436304im
2737,2.57,-0.47669353712556484,0.029494156552214643,-0.03972883977932687,-0.3413931081083871,593.496423512939,1375.0859179268596 - 42.24330752765031im,1448.359175014244 - 26.38716677707937im,1395.6788747399225 + 0.0im,1453.0646316419807 - 38.762235129558796im
2743,3.39,-0.37267440562815757,-0.002067440554941173,-0.029053343512117188,-0.39823837195022405,552.6566469115002,1370.5501050113148 - 55.26369587984314im,1463.4748949366224 - 13.377601510094937im,1383.9331281839916 + 0.0im,1464.1570741638416 - 20.051410536389774im
2744,3.35,-0.4901773316106644,0.0414926316867256,-0.060559516110114925,-0.29256429800385547,603.849583896792,1374.0846775540188 - 42.09256172418257im,1439.2182730194093 - 22.942819927489655im,1396.3290863316192 + 0.0im,1440.618732682715 - 34.96396867114287im
2747,2.29,-0.5095459026460738,0.061247594791678024,-0.04138387829736535,-0.32635786167047803,558.660844009508,1372.453594620004 - 64.46573250151742im,1451.6218923746205 - 19.529987932810958im,1379.808246323411 + 0.0im,1446.7818711657158 - 29.927913574787457im
2756,5.17,-0.4282254968931284,0.02151503350696738,-0.07735670827455211,-0.28304409396896746,592.2349516283026,1369.5476511962563 - 45.567278503081596im,1445.3290714259954 - 15.180748806274217im,1392.7250259767598 + 0.0im,1442.8920868097084 - 23.023496325906763im
2763,2.94,-0.501973995782082,-0.009688404152218645,-0.021842705313518715,-0.3078857211581676,566.2752765520535,1374.3226109542638 - 27.997550801562994im,1469.442633553268 - 27.10007078327808im,1396.6930189475427 + 0.0im,1479.167580811488 - 34.66743217165048im
2768,2.5,-0.48304261642069823,0.008776812981310396,-0.08099892512113605,-0.35159789037465755,615.3226210385359,1372.1811957335406 - 42.32004729522179im,1453.208402050917 - 23.86041268796047im,1395.0505004155698 + 0.0im,1464.5696003642581 - 39.13877695942654im
2787,2.58,-0.5422375522158365,0.030414174279727715,-0.021822063944693056,-0.259869794984495,565.6876490033849,1376.8582328691894 - 32.66083143122649im,1454.3704176239025 - 31.272751826996295im,1396.7968237531832 + 0.0im,1456.2253998483732 - 39.02638356465593im
2792,2.57,-0.5295711844303638,0.07729412633678248,-0.08388978694927483,-0.2617415977758312,575.8929234606909,1368.534577207493 - 66.29058497289924im,1443.3772352181486 - 14.897777529929972im,1376.1030868723815 + 0.0im,1434.5264070828316 - 23.440030964857797im
2801,2.35,-0.4702300801410557,0.03582661896519556,-0.026336976381118173,-0.3131261642254484,562.6996572276146,1374.3357932185775 - 48.80544273278229im,1452.0069455763241 - 21.727345037531453im,1392.3209819849162 + 0.0im,1450.5825703492094 - 30.4845969676284im
2802,2.4,-0.47024701192483614,0.032886624462396104,-0.027367782434966986,-0.31434698556143476,569.5590883736352,1374.6528684935877 - 45.45744519704283im,1450.9820083298466 - 23.060177569981096im,1393.965416715031 - 1.0921044248998497e-7im,1450.8641816888007 - 32.14968964631173im
2806,2.54,-0.6017367812470542,0.08435015861362691,-0.04653738910318129,-0.2929894196183674,560.4363739590543,1375.5303844806738 - 67.7877959262418im,1447.0359508115164 - 24.51687318295388im,1382.5929507463225 + 0.0im,1441.2415846474871 - 38.68202600253815im
2808,2.28,-0.5006551153800486,0.055118997951913586,-0.05907143830990433,-0.2990915999132328,551.2293404585473,1370.375700450709 - 66.0884115690211im,1453.7428523351216 - 15.770911473077986im,1369.2072209365854 + 0.0im,1447.6908703980682 - 23.66600642247886im
2812,2.26,-0.47977288685619685,0.05296192089073651,-0.0370658205647417,-0.2991933227419197,555.6800272967025,1372.5976026223382 - 58.16084350244647im,1450.1665026792348 - 18.174957358346607im,1385.641021459346 + 0.0im,1445.104593266191 - 26.38603632197422im
2818,2.5,-0.46786310119925617,0.022157968320013866,-0.02391364866904663,-0.32711246938222777,557.9994586880069,1374.3828626049224 - 47.501638248646756im,1457.9557787464191 - 21.90108953977855im,1392.1101140007474 + 0.0im,1458.3359190930503 - 30.542129834914398im
2819,2.68,-0.42363530926310905,-0.00044196057279519835,-0.04961296564442749,-0.3384054653414781,569.9949952467077,1371.574354243319 - 46.383672586701756im,1459.1279958042142 - 17.09313367518177im,1391.3495185105692 + 0.0im,1460.8765564241728 - 24.55643491989791im
2826,2.68,-0.5706464410747043,0.06499514700169648,-0.023216775461148424,-0.22992646550636697,556.1508840157503,1378.626650717929 - 44.947202397422764im,1444.9964440974777 - 28.10799568127139im,1395.4225706983586 - 1.704540945207923e-7im,1443.1757913002664 - 36.62666408574762im
2831,2.3,-0.4660059671487327,0.039201651058188666,-0.04720433522995849,-0.3061778957104823,556.6047487817938,1371.6946024957344 - 57.61520484598914im,1453.4089793125443 - 16.85841797769055im,1384.5036774976888 + 0.0im,1449.2333481210799 - 24.676531447793785im
2832,2.34,-0.6393779075673006,0.072213181218183,-0.10491082513268152,-0.19966431590116102,569.0090697560923,1372.9221657174514 - 63.96469144778261im,1447.3875030188733 - 20.208938075216622im,1383.1579180807955 + 0.0im,1440.4936534644871 - 31.40559568900642im
2841,2.89,-0.5488754642464402,0.05107874762918359,-0.03769501813447783,-0.225010081741576,569.2608009399411,1377.1096842610978 - 39.09555817677913im,1444.0864725636857 - 27.059636966234642im,1396.4314014539345 + 0.0im,1443.1138404758235 - 35.120609597021875im
2844,2.36,-0.5221619963035663,0.06244855514326232,-0.04703288523858335,-0.3390595752105082,566.9387508115473,1372.5305621255784 - 65.4543460480778im,1451.1392658290572 - 20.800532186672477im,1380.57031179697 + 0.0im,1447.0221662692834 - 33.12231855265013im
2848,2.54,-0.5741890029094827,0.045319903656822993,-0.022292394781682608,-0.2644567383850947,548.0123164358417,1378.1917334160596 - 46.455625038021594im,1456.9171882026722 - 29.43151560359028im,1393.7293956914116 + 0.0im,1456.6039794652966 - 38.78196011052932im
2852,4.28,-0.4408672372848358,0.06222404428096311,-0.0011468182684708783,-0.32722638266426574,588.6098478139635,1376.9913091701621 - 41.21334075187554im,1433.262526731955 - 24.511000877473197im,1397.0496538699351 + 0.0im,1434.1551670668148 - 35.33085035028033im
2855,2.59,-0.46926213638334746,0.03225782036733807,-0.013761630450764874,-0.3536377641145237,551.6265132984187,1374.6695829511805 - 53.84791865393291im,1458.8272174923845 - 21.96226955758663im,1388.8797965426775 + 0.0im,1458.5783567364697 - 31.6422885427678im
2856,2.74,-0.47464903965176924,0.04045169264404251,-0.10867048987623862,-0.29600891815877295,610.0803080523162,1366.6795596169568 - 55.91552480501748im,1443.5350221878468 - 13.916744544721618im,1387.7809087208136 + 0.0im,1439.7280198147364 - 24.205840155781985im
2857,2.64,-0.44313016291672835,0.0264781508124146,-0.07883503141045135,-0.30306346103020704,554.2840079896322,1368.3533716823529 - 62.80972206939889im,1456.9545350226808 - 11.885994734365228im,1371.7920801367868 + 0.0im,1452.2385997802678 - 18.043358082066657im
2862,2.83,-0.37157334389957497,0.020417686474301568,-0.05939716258806364,-0.3536610590425692,551.5616169262672,1367.1781432792554 - 63.77191607618235im,1457.4580002050595 - 10.273979407486989im,1366.8669973760668 + 0.0im,1452.8815205516146 - 15.634158271965264im
2863,2.95,-0.4856846545132408,0.06317727674389993,-0.058366956224129865,-0.34024993549117005,600.0847613091247,1371.2303334670153 - 58.63198006575329im,1439.9095912468842 - 19.18376328395039im,1391.0191024421285 + 0.0im,1436.396513622649 - 33.24504230535068im
2864,2.42,-0.4104453410095537,0.05200737355568461,-0.02725956137829088,-0.33057733476086615,561.6266029507489,1370.537108313795 - 58.018919785692646im,1447.184595473355 - 15.367896166354885im,1384.9393611882488 + 0.0im,1441.284485112711 - 22.557308453074032im
2866,3.54,-0.4179284777215879,0.055534217011187464,-0.08772705230687924,-0.3082008077374304,599.9591981661036,1364.9210083232665 - 59.54631008145929im,1440.0496817128585 - 10.889873159154016im,1382.5970162784959 + 0.0im,1432.8490629387945 - 18.19155614467259im
2867,3.22,-0.43287453066255366,0.0041756379165142216,-0.04892454578319019,-0.3626315445261792,558.7171766448034,1371.3780167964296 - 54.89632389661426im,1463.4011670184 - 15.359146982470595im,1385.2544393440228 + 0.0im,1465.0010164662947 - 23.23324950479443im
2870,3.54,-0.5876035931225251,0.09025983702469609,-0.030815792593283126,-0.24053541071331336,571.1379516567579,1380.0636003462778 - 52.53175440095247im,1434.2309175987907 - 26.757566260568186im,1395.865814130867 + 0.0im,1432.4203099614288 - 39.80210099854814im
2883,2.63,-0.4271613864122211,0.03160954703392656,-0.06280875062396046,-0.3369443239592926,597.3593949629253,1370.0334235518058 - 50.286338815223445im,1445.1863823841252 - 16.957048637936186im,1391.8365484159854 - 1.664483486005568e-7im,1444.112312141404 - 27.109076674011465im
2891,3.79,-0.423668184966554,0.053662166306726496,-0.015185542135416296,-0.3588710734143149,597.8193149837974,1374.777104229523 - 45.345900273581044im,1435.751786132783 - 22.361358583417523im,1396.2479633041148 + 0.0im,1436.6650151200379 - 34.75855025114268im
2894,2.62,-0.5249680900423543,0.038892986444350984,-0.06777047862676457,-0.274814479792816,545.095902821549,1371.8242853627924 - 62.40508383575848im,1458.4192930653808 - 16.314922314490595im,1376.4166621468562 + 0.0im,1454.040860607098 - 24.28876549155428im
2902,2.48,-0.5599732510509202,0.055644354851283453,-0.05941663965024954,-0.2814181545563141,549.3460165122407,1373.2643087808644 - 64.31832028039666im,1455.774205023042 - 19.834607564645232im,1377.694857592235 + 0.0im,1451.1779989616034 - 29.81804597421685im
2904,3.34,-0.5263290778632902,0.05849211442837199,-0.0024912893879638284,-0.2639295009033417,571.186178712796,1379.0771431462233 - 33.30991330695859im,1440.97070999054 - 32.378892118824936im,1397.3042906355174 + 0.0im,1442.4065961840784 - 39.76285143122521im
2907,2.37,-0.43407439528245345,0.03370285901787475,-0.11869171913233328,-0.34032542277284733,613.0584752862623,1362.8688491435962 - 61.35642586691035im,1447.7918864883547 - 10.850574714127983im,1378.128591618571 + 0.0im,1444.5547177345204 - 19.603293343938883im
2912,2.68,-0.44173162485462264,0.0641107230100221,-0.0049866652514007,-0.36137311452789966,572.5152153401601,1374.274969994282 - 55.57128462750004im,1442.7187819000403 - 21.280050863008146im,1391.7534120371547 + 0.0im,1439.6642943082056 - 32.439911021216226im
2921,2.95,-0.5384496901251392,0.04922648760444038,-0.032295593591161194,-0.25983749422530866,577.9463446927339,1377.7758944204227 - 37.88131711976061im,1443.6719781054064 - 29.605063645615594im,1396.796559516085 + 0.0im,1444.967630807037 - 38.86546685941783im
2925,2.78,-0.4530227538036796,0.014660894765254437,0.005598158077596546,-0.35855250198465294,549.019992939019,1375.3174089601562 - 44.11108565428051im,1463.4446383377447 - 23.92325693997381im,1393.2864498345864 + 0.0im,1465.924459107479 - 32.41110886784924im
2927,2.27,-0.5134375037200294,0.04545241537837893,-0.08504035474359561,-0.29727487668686453,584.2274085688283,1370.4557307585285 - 59.23437610707824im,1449.560455424833 - 17.735835046141524im,1385.7005315251508 + 0.0im,1446.1929863332077 - 28.55719209006891im
2929,3.53,-0.3792885212194931,0.05645726650221953,-0.055584654301174694,-0.38808243462123404,608.6327018091006,1365.4573686144988 - 59.836170761995135im,1438.7647389438546 - 12.62943704213642im,1385.5719441146177 + 0.0im,1433.5313616323695 - 22.578431107702606im
2932,5.72,-0.3413407771258249,0.018248514197316976,-0.025897469791393662,-0.4188633236067459,641.8217179682093,1371.60737549715 - 28.093568532954066im,1429.9409418262517 - 21.5309725748533im,1397.4662649680874 + 0.0im,1440.721995897677 - 35.4593130762879im
2933,2.7,-0.5288221984053867,0.055786731472546904,-0.01715808055002038,-0.2600720382025333,562.1505841032705,1377.6035669197952 - 42.77271920556276im,1445.366118883488 - 27.234080987530213im,1395.7527263531763 + 0.0im,1444.2274309273282 - 35.688760293391674im
2934,3.01,-0.48753482027522055,-0.012346582294687061,-0.04337535654375598,-0.32516290230046413,575.3781121485691,1373.7905283235714 - 34.04886785983671im,1467.6911355388945 - 24.010615599086698im,1395.7570326725947 + 0.0im,1479.347952294516 - 31.94380571517691im
2943,2.32,-0.4671755239835209,0.03846363702596006,-0.03703379631504051,-0.30549883371566927,553.62554603231,1372.6606215770921 - 55.44897113295355im,1453.6754436423892 - 18.03776721715965im,1386.8123653389353 + 0.0im,1449.8987520049827 - 25.874523620280872im
2946,3.89,-0.47856744413488916,0.07791282905237643,-0.024977000859682692,-0.3261280047080798,589.8854189488885,1374.7682970361107 - 54.876507810047904im,1433.8097390060047 - 20.839214822114954im,1394.841316200395 + 0.0im,1430.438163344886 - 34.667830195160406im
2950,3.51,-0.5048384144779645,0.06474033810219273,-0.036313608286744514,-0.3005381365612896,591.0743856862608,1376.4102917192934 - 48.35059774238568im,1436.2418274795673 - 24.148875461466666im,1395.9916351309375 + 0.0im,1435.844781539943 - 37.133537980630905im
2954,2.52,-0.40309381290993596,0.0398961215657858,-0.03279764288456796,-0.41546292122358386,561.8815107889278,1368.5169989875037 - 67.13423199978612im,1456.56667705703 - 14.767055246278218im,1365.4427356780814 + 0.0im,1453.6246984254506 - 23.638516127798948im
2957,2.63,-0.5095213185357959,0.04149971568241815,-0.09343810574075813,-0.27199054143808554,598.3817790816945,1370.679485480554 - 52.041875796312105im,1444.3105483863633 - 17.933009838853195im,1391.775215325861 + 0.0im,1441.7206110066325 - 28.98869135400537im
